date ,load,humidity,temp,date1
8/11/2017 16:00,7720.00,82,288.31,8/11/2017
8/11/2017 17:00,7842.00,72,290.38,8/11/2017
8/11/2017 18:00,7690.00,68,291.92,8/11/2017
8/11/2017 19:00,7443.00,64,293.29,8/11/2017
8/11/2017 20:00,7230.00,68,295.46,8/11/2017
8/11/2017 21:00,7135.00,68,296.1,8/11/2017
8/11/2017 22:00,6697.00,68,297.11,8/11/2017
8/11/2017 23:00,6257.00,60,297.72,8/11/2017
8/12/2017 0:00,5856.00,60,297.88,8/12/2017
8/12/2017 1:00,5653.00,64,297.41,8/12/2017
8/12/2017 2:00,5506.00,72,295.89,8/12/2017
8/12/2017 3:00,5460.00,77,294.4,8/12/2017
8/12/2017 4:00,5482.00,77,293.46,8/12/2017
8/12/2017 5:00,5683.00,77,291.61,8/12/2017
8/12/2017 6:00,6011.00,72,289.89,8/12/2017
8/12/2017 7:00,6512.00,82,288.41,8/12/2017
8/12/2017 8:00,6925.00,82,288.66,8/12/2017
8/12/2017 9:00,7160.00,82,288.41,8/12/2017
8/12/2017 10:00,7285.00,77,288.4,8/12/2017
8/12/2017 11:00,7406.00,93,287.95,8/12/2017
8/12/2017 12:00,7505.00,82,287.14,8/12/2017
8/12/2017 13:00,7466.00,93,287.42,8/12/2017
8/12/2017 14:00,7422.00,93,287.78,8/12/2017
8/12/2017 15:00,7379.00,77,288.15,8/12/2017
8/12/2017 16:00,7410.00,72,288.75,8/12/2017
8/12/2017 17:00,7473.00,67,289.75,8/12/2017
8/12/2017 18:00,7319.00,68,290.76,8/12/2017
8/12/2017 19:00,7124.00,77,291.61,8/12/2017
8/12/2017 20:00,6996.00,72,292.39,8/12/2017
8/12/2017 21:00,6893.00,68,293.99,8/12/2017
8/12/2017 22:00,6473.00,60,294.98,8/12/2017
8/12/2017 23:00,6043.00,60,294.8,8/12/2017
8/13/2017 0:00,5673.00,60,294.98,8/13/2017
8/13/2017 1:00,5478.00,64,294.38,8/13/2017
8/13/2017 2:00,5346.00,68,293.81,8/13/2017
8/13/2017 3:00,5307.00,77,292.58,8/13/2017
8/13/2017 4:00,5348.00,68,291.98,8/13/2017
8/13/2017 5:00,5606.00,77,291.8,8/13/2017
8/13/2017 6:00,6004.00,68,291.39,8/13/2017
8/13/2017 7:00,6500.00,77,290.43,8/13/2017
8/13/2017 8:00,6861.00,93,289.17,8/13/2017
8/13/2017 9:00,7096.00,93,288.9,8/13/2017
8/13/2017 10:00,7216.00,100,288.66,8/13/2017
8/13/2017 11:00,7279.00,100,288.39,8/13/2017
8/13/2017 12:00,7336.00,100,288.65,8/13/2017
8/13/2017 13:00,7319.00,100,288.65,8/13/2017
8/13/2017 14:00,7293.00,87,288.73,8/13/2017
8/13/2017 15:00,7268.00,93,289.15,8/13/2017
8/13/2017 16:00,7374.00,93,289.56,8/13/2017
8/13/2017 17:00,7477.00,82,290.98,8/13/2017
8/13/2017 18:00,7371.00,82,291.6,8/13/2017
8/13/2017 19:00,7173.00,72,292.59,8/13/2017
8/13/2017 20:00,7104.00,63,292.77,8/13/2017
8/13/2017 21:00,7018.00,63,293.58,8/13/2017
8/13/2017 22:00,6611.00,56,293.38,8/13/2017
8/13/2017 23:00,6158.00,56,293.97,8/13/2017
8/14/2017 0:00,5777.00,52,294.14,8/14/2017
8/14/2017 1:00,5562.00,52,294.38,8/14/2017
8/14/2017 2:00,5424.00,48,293.59,8/14/2017
8/14/2017 3:00,5384.00,52,292.99,8/14/2017
8/14/2017 4:00,5462.00,63,291.18,8/14/2017
8/14/2017 5:00,5677.00,59,289.96,8/14/2017
8/14/2017 6:00,5982.00,62,288.62,8/14/2017
8/14/2017 7:00,6418.00,72,288.65,8/14/2017
8/14/2017 8:00,6797.00,76,288.41,8/14/2017
8/14/2017 9:00,7016.00,77,287.88,8/14/2017
8/14/2017 10:00,7143.00,87,286.91,8/14/2017
8/14/2017 11:00,7222.00,82,286.88,8/14/2017
8/14/2017 12:00,7297.00,82,287.15,8/14/2017
8/14/2017 13:00,7297.00,76,286.92,8/14/2017
8/14/2017 14:00,7295.00,82,286.11,8/14/2017
8/14/2017 15:00,7306.00,82,286.5,8/14/2017
8/14/2017 16:00,7380.00,77,287.73,8/14/2017
8/14/2017 17:00,7493.00,77,288.75,8/14/2017
8/14/2017 18:00,7406.00,77,289.96,8/14/2017
8/14/2017 19:00,7239.00,72,291.37,8/14/2017
8/14/2017 20:00,7143.00,63,292.17,8/14/2017
8/14/2017 21:00,7072.00,59,292.78,8/14/2017
8/14/2017 22:00,6669.00,55,293.17,8/14/2017
8/14/2017 23:00,6213.00,55,293.19,8/14/2017
8/15/2017 0:00,5877.00,46,293.79,8/15/2017
8/15/2017 1:00,5646.00,49,293.2,8/15/2017
8/15/2017 2:00,5524.00,59,292.99,8/15/2017
8/15/2017 3:00,5438.00,63,292.6,8/15/2017
8/15/2017 4:00,5479.00,67,290.41,8/15/2017
8/15/2017 5:00,5654.00,72,289.21,8/15/2017
8/15/2017 6:00,5970.00,93,288.42,8/15/2017
8/15/2017 7:00,6450.00,93,287.91,8/15/2017
8/15/2017 8:00,6882.00,82,287.86,8/15/2017
8/15/2017 9:00,7135.00,87,287.62,8/15/2017
8/15/2017 10:00,7280.00,87,286.13,8/15/2017
8/15/2017 11:00,7374.00,87,285.65,8/15/2017
8/15/2017 12:00,7419.00,100,284.92,8/15/2017
8/15/2017 13:00,7494.00,100,284.43,8/15/2017
8/15/2017 14:00,7400.00,100,284.13,8/15/2017
8/15/2017 15:00,7402.00,87,285.69,8/15/2017
8/15/2017 16:00,7520.00,82,287.95,8/15/2017
8/15/2017 17:00,7611.00,72,289.96,8/15/2017
8/15/2017 18:00,7466.00,67,291.19,8/15/2017
8/15/2017 19:00,7245.00,68,292.2,8/15/2017
8/15/2017 20:00,7132.00,64,293.39,8/15/2017
8/15/2017 21:00,7038.00,60,294.2,8/15/2017
8/15/2017 22:00,6648.00,52,295.17,8/15/2017
8/15/2017 23:00,6229.00,43,295.6,8/15/2017
8/16/2017 0:00,5814.00,52,295.42,8/16/2017
8/16/2017 1:00,5574.00,38,295.8,8/16/2017
8/16/2017 2:00,5473.00,43,295.6,8/16/2017
8/16/2017 3:00,5405.00,68,294.41,8/16/2017
8/16/2017 4:00,5411.00,67,292.43,8/16/2017
8/16/2017 5:00,5464.00,72,290.6,8/16/2017
8/16/2017 6:00,5541.00,77,289.67,8/16/2017
8/16/2017 7:00,5883.00,82,289.13,8/16/2017
8/16/2017 8:00,6339.00,100,287.05,8/16/2017
8/16/2017 9:00,6688.00,100,287.05,8/16/2017
8/16/2017 10:00,6923.00,100,287.05,8/16/2017
8/16/2017 11:00,7136.00,82,287.15,8/16/2017
8/16/2017 12:00,7244.00,93,286.41,8/16/2017
8/16/2017 13:00,7317.00,87,286.6,8/16/2017
8/16/2017 14:00,7346.00,82,286.7,8/16/2017
8/16/2017 15:00,7429.00,82,287.28,8/16/2017
8/16/2017 16:00,7532.00,87,288.53,8/16/2017
8/16/2017 17:00,7662.00,87,289.39,8/16/2017
8/16/2017 18:00,7638.00,87,290.43,8/16/2017
8/16/2017 19:00,7409.00,87,291.65,8/16/2017
8/16/2017 20:00,7261.00,72,292.21,8/16/2017
8/16/2017 21:00,7154.00,72,293.82,8/16/2017
8/16/2017 22:00,6724.00,64,294.8,8/16/2017
8/16/2017 23:00,6289.00,64,295.18,8/16/2017
8/17/2017 0:00,5909.00,64,295.39,8/17/2017
8/17/2017 1:00,5695.00,64,295.61,8/17/2017
8/17/2017 2:00,5566.00,68,294.63,8/17/2017
8/17/2017 3:00,5465.00,77,293.83,8/17/2017
8/17/2017 4:00,5434.00,77,292.42,8/17/2017
8/17/2017 5:00,5443.00,82,291.39,8/17/2017
8/17/2017 6:00,5499.00,77,290.66,8/17/2017
8/17/2017 7:00,5808.00,87,289.91,8/17/2017
8/17/2017 8:00,6264.00,82,289.68,8/17/2017
8/17/2017 9:00,6700.00,87,288.95,8/17/2017
8/17/2017 10:00,7017.00,87,288.68,8/17/2017
8/17/2017 11:00,7235.00,82,288.66,8/17/2017
8/17/2017 12:00,7404.00,82,288.38,8/17/2017
8/17/2017 13:00,7511.00,77,288.38,8/17/2017
8/17/2017 14:00,7605.00,87,287.53,8/17/2017
8/17/2017 15:00,7701.00,82,287.93,8/17/2017
8/17/2017 16:00,7853.00,82,289.77,8/17/2017
8/17/2017 17:00,7991.00,72,290.98,8/17/2017
8/17/2017 18:00,7977.00,72,292.41,8/17/2017
8/17/2017 19:00,7808.00,72,293.41,8/17/2017
8/17/2017 20:00,7706.00,68,294.2,8/17/2017
8/17/2017 21:00,7565.00,64,294.59,8/17/2017
8/17/2017 22:00,7078.00,64,295.41,8/17/2017
8/17/2017 23:00,6593.00,56,296.03,8/17/2017
8/18/2017 0:00,6217.00,56,296.22,8/18/2017
8/18/2017 1:00,5998.00,56,296.14,8/18/2017
8/18/2017 2:00,5858.00,68,295.22,8/18/2017
8/18/2017 3:00,5780.00,68,294.41,8/18/2017
8/18/2017 4:00,5812.00,72,292.6,8/18/2017
8/18/2017 5:00,6013.00,72,291.18,8/18/2017
8/18/2017 6:00,6309.00,67,290.91,8/18/2017
8/18/2017 7:00,6838.00,72,289.63,8/18/2017
8/18/2017 8:00,7370.00,77,288.89,8/18/2017
8/18/2017 9:00,7786.00,82,288.44,8/18/2017
8/18/2017 10:00,8091.00,82,287.89,8/18/2017
8/18/2017 11:00,8318.00,87,287.64,8/18/2017
8/18/2017 12:00,8530.00,87,287.13,8/18/2017
8/18/2017 13:00,8645.00,87,286.88,8/18/2017
8/18/2017 14:00,8656.00,87,286.3,8/18/2017
8/18/2017 15:00,8658.00,87,286.9,8/18/2017
8/18/2017 16:00,8764.00,87,288.13,8/18/2017
8/18/2017 17:00,8784.00,72,290.15,8/18/2017
8/18/2017 18:00,8585.00,72,290.98,8/18/2017
8/18/2017 19:00,8315.00,77,291.78,8/18/2017
8/18/2017 20:00,8085.00,72,292.57,8/18/2017
8/18/2017 21:00,7856.00,68,293.17,8/18/2017
8/18/2017 22:00,7343.00,68,293.99,8/18/2017
8/18/2017 23:00,6781.00,68,294.37,8/18/2017
8/19/2017 0:00,6302.00,72,294.6,8/19/2017
8/19/2017 1:00,6026.00,64,295.23,8/19/2017
8/19/2017 2:00,5882.00,64,294.62,8/19/2017
8/19/2017 3:00,5806.00,68,293.42,8/19/2017
8/19/2017 4:00,5805.00,72,292.19,8/19/2017
8/19/2017 5:00,5967.00,77,290.99,8/19/2017
8/19/2017 6:00,6266.00,82,289.89,8/19/2017
8/19/2017 7:00,6796.00,82,289.13,8/19/2017
8/19/2017 8:00,7189.00,87,288.91,8/19/2017
8/19/2017 9:00,7465.00,87,288.42,8/19/2017
8/19/2017 10:00,7613.00,82,287.91,8/19/2017
8/19/2017 11:00,7820.00,87,287.62,8/19/2017
8/19/2017 12:00,8031.00,87,287.35,8/19/2017
8/19/2017 13:00,8067.00,82,287.63,8/19/2017
8/19/2017 14:00,8116.00,82,287.76,8/19/2017
8/19/2017 15:00,8123.00,77,288.56,8/19/2017
8/19/2017 16:00,8162.00,67,289.75,8/19/2017
8/19/2017 17:00,8245.00,72,290.75,8/19/2017
8/19/2017 18:00,8045.00,72,291.38,8/19/2017
8/19/2017 19:00,7793.00,63,291.98,8/19/2017
8/19/2017 20:00,7638.00,63,292.59,8/19/2017
8/19/2017 21:00,7436.00,59,294,8/19/2017
8/19/2017 22:00,6966.00,55,294.2,8/19/2017
8/19/2017 23:00,6434.00,43,294.79,8/19/2017
8/20/2017 0:00,6028.00,40,294.78,8/20/2017
8/20/2017 1:00,5828.00,43,294.41,8/20/2017
8/20/2017 2:00,5714.00,56,294.42,8/20/2017
8/20/2017 3:00,5641.00,63,293.23,8/20/2017
8/20/2017 4:00,5662.00,77,291.02,8/20/2017
8/20/2017 5:00,5781.00,77,289.77,8/20/2017
8/20/2017 6:00,6190.00,72,288.63,8/20/2017
8/20/2017 7:00,6721.00,72,288.36,8/20/2017
8/20/2017 8:00,7167.00,82,287.65,8/20/2017
8/20/2017 9:00,7428.00,82,287.13,8/20/2017
8/20/2017 10:00,7627.00,87,286.89,8/20/2017
8/20/2017 11:00,7771.00,93,285.93,8/20/2017
8/20/2017 12:00,7925.00,93,286.18,8/20/2017
8/20/2017 13:00,7980.00,93,285.66,8/20/2017
8/20/2017 14:00,7962.00,87,286.53,8/20/2017
8/20/2017 15:00,7892.00,87,286.73,8/20/2017
8/20/2017 16:00,7909.00,87,287.75,8/20/2017
8/20/2017 17:00,7972.00,77,289.17,8/20/2017
8/20/2017 18:00,7829.00,77,290.98,8/20/2017
8/20/2017 19:00,7667.00,63,292.39,8/20/2017
8/20/2017 20:00,7612.00,63,293.21,8/20/2017
8/20/2017 21:00,7381.00,60,294.61,8/20/2017
8/20/2017 22:00,6950.00,52,294.81,8/20/2017
8/20/2017 23:00,6484.00,63,295.25,8/20/2017
8/21/2017 0:00,6099.00,49,295.42,8/21/2017
8/21/2017 1:00,5842.00,52,295.82,8/21/2017
8/21/2017 2:00,5728.00,60,295.24,8/21/2017
8/21/2017 3:00,5692.00,68,294.06,8/21/2017
8/21/2017 4:00,5704.00,77,291.84,8/21/2017
8/21/2017 5:00,5892.00,77,290.98,8/21/2017
8/21/2017 6:00,6263.00,87,289.89,8/21/2017
8/21/2017 7:00,6690.00,87,288.9,8/21/2017
8/21/2017 8:00,7053.00,87,288.67,8/21/2017
8/21/2017 9:00,7288.00,93,287.66,8/21/2017
8/21/2017 10:00,7448.00,100,286.66,8/21/2017
8/21/2017 11:00,7542.00,93,286.93,8/21/2017
8/21/2017 12:00,7663.00,100,286.18,8/21/2017
8/21/2017 13:00,7665.00,100,285.16,8/21/2017
8/21/2017 14:00,7729.00,100,285.55,8/21/2017
8/21/2017 15:00,7721.00,100,286.5,8/21/2017
8/21/2017 16:00,7790.00,82,288.72,8/21/2017
8/21/2017 17:00,7893.00,68,290.93,8/21/2017
8/21/2017 18:00,7747.00,87,291.06,8/21/2017
8/21/2017 19:00,7551.00,56,293.15,8/21/2017
8/21/2017 20:00,7458.00,72,294.79,8/21/2017
8/21/2017 21:00,7293.00,64,296.02,8/21/2017
8/21/2017 22:00,6894.00,53,297.22,8/21/2017
8/21/2017 23:00,6476.00,49,297.43,8/21/2017
8/22/2017 0:00,6108.00,53,297.64,8/22/2017
8/22/2017 1:00,5880.00,56,297.86,8/22/2017
8/22/2017 2:00,5684.00,53,297.45,8/22/2017
8/22/2017 3:00,5598.00,64,295.67,8/22/2017
8/22/2017 4:00,5646.00,68,293.07,8/22/2017
8/22/2017 5:00,5778.00,82,291.81,8/22/2017
8/22/2017 6:00,6146.00,77,290.18,8/22/2017
8/22/2017 7:00,6629.00,87,289.93,8/22/2017
8/22/2017 8:00,7055.00,87,289.44,8/22/2017
8/22/2017 9:00,7363.00,87,288.69,8/22/2017
8/22/2017 10:00,7508.00,87,288.45,8/22/2017
8/22/2017 11:00,7656.00,93,287.69,8/22/2017
8/22/2017 12:00,7683.00,100,287.45,8/22/2017
8/22/2017 13:00,7596.00,87,286.9,8/22/2017
8/22/2017 14:00,7569.00,93,286.97,8/22/2017
8/22/2017 15:00,7526.00,82,288.48,8/22/2017
8/22/2017 16:00,7488.00,72,290.91,8/22/2017
8/22/2017 17:00,7487.00,72,293.36,8/22/2017
8/22/2017 18:00,7372.00,68,295.01,8/22/2017
8/22/2017 19:00,7052.00,64,297.02,8/22/2017
8/22/2017 20:00,6945.00,50,297.81,8/22/2017
8/22/2017 21:00,6828.00,56,298.84,8/22/2017
8/22/2017 22:00,6493.00,60,299.65,8/22/2017
8/22/2017 23:00,6117.00,44,301.02,8/22/2017
8/23/2017 0:00,5754.00,44,300.84,8/23/2017
8/23/2017 1:00,5557.00,53,299.87,8/23/2017
8/23/2017 2:00,5478.00,64,299.08,8/23/2017
8/23/2017 3:00,5379.00,73,297.47,8/23/2017
8/23/2017 4:00,5362.00,72,295.69,8/23/2017
8/23/2017 5:00,5405.00,72,293.82,8/23/2017
8/23/2017 6:00,5568.00,72,292.19,8/23/2017
8/23/2017 7:00,5864.00,82,290.94,8/23/2017
8/23/2017 8:00,6282.00,77,290.19,8/23/2017
8/23/2017 9:00,6600.00,77,290.19,8/23/2017
8/23/2017 10:00,6804.00,77,289.66,8/23/2017
8/23/2017 11:00,6902.00,82,289.17,8/23/2017
8/23/2017 12:00,6937.00,87,288.91,8/23/2017
8/23/2017 13:00,6930.00,82,288.66,8/23/2017
8/23/2017 14:00,6919.00,87,288.15,8/23/2017
8/23/2017 15:00,6964.00,72,288.31,8/23/2017
8/23/2017 16:00,7053.00,77,290.34,8/23/2017
8/23/2017 17:00,7194.00,72,291.55,8/23/2017
8/23/2017 18:00,7123.00,68,292.77,8/23/2017
8/23/2017 19:00,6942.00,64,293.35,8/23/2017
8/23/2017 20:00,6897.00,60,294.34,8/23/2017
8/23/2017 21:00,6768.00,60,294.97,8/23/2017
8/23/2017 22:00,6418.00,56,295.74,8/23/2017
8/23/2017 23:00,6032.00,60,295.93,8/23/2017
8/24/2017 0:00,5731.00,68,296.15,8/24/2017
8/24/2017 1:00,5574.00,64,295.56,8/24/2017
8/24/2017 2:00,5467.00,68,294.97,8/24/2017
8/24/2017 3:00,5384.00,77,294.01,8/24/2017
8/24/2017 4:00,5403.00,82,292.59,8/24/2017
8/24/2017 5:00,5428.00,82,291.16,8/24/2017
8/24/2017 6:00,5484.00,77,289.86,8/24/2017
8/24/2017 7:00,5700.00,82,289.64,8/24/2017
8/24/2017 8:00,6070.00,77,289.15,8/24/2017
8/24/2017 9:00,6383.00,72,289.15,8/24/2017
8/24/2017 10:00,6588.00,77,289.12,8/24/2017
8/24/2017 11:00,6751.00,55,289.4,8/24/2017
8/24/2017 12:00,6823.00,55,289.38,8/24/2017
8/24/2017 13:00,6818.00,58,288.38,8/24/2017
8/24/2017 14:00,6786.00,62,287.53,8/24/2017
8/24/2017 15:00,6834.00,67,287.32,8/24/2017
8/24/2017 16:00,6941.00,58,288.13,8/24/2017
8/24/2017 17:00,7117.00,51,289.73,8/24/2017
8/24/2017 18:00,7076.00,55,290.74,8/24/2017
8/24/2017 19:00,6952.00,52,291.35,8/24/2017
8/24/2017 20:00,6969.00,45,292.54,8/24/2017
8/24/2017 21:00,6797.00,49,293.15,8/24/2017
8/24/2017 22:00,6380.00,46,293.73,8/24/2017
8/24/2017 23:00,5947.00,43,293.93,8/24/2017
8/25/2017 0:00,5618.00,40,294.54,8/25/2017
8/25/2017 1:00,5473.00,46,293.95,8/25/2017
8/25/2017 2:00,5385.00,49,293.75,8/25/2017
8/25/2017 3:00,5345.00,67,292.58,8/25/2017
8/25/2017 4:00,5412.00,72,290.55,8/25/2017
8/25/2017 5:00,5628.00,77,289.55,8/25/2017
8/25/2017 6:00,6029.00,72,288.66,8/25/2017
8/25/2017 7:00,6509.00,82,287.66,8/25/2017
8/25/2017 8:00,6953.00,82,286.65,8/25/2017
8/25/2017 9:00,7200.00,87,286.12,8/25/2017
8/25/2017 10:00,7338.00,87,285.36,8/25/2017
8/25/2017 11:00,7436.00,93,284.84,8/25/2017
8/25/2017 12:00,7519.00,87,284.31,8/25/2017
8/25/2017 13:00,7510.00,82,284.35,8/25/2017
8/25/2017 14:00,7469.00,87,284.92,8/25/2017
8/25/2017 15:00,7396.00,87,285.71,8/25/2017
8/25/2017 16:00,7443.00,77,286.92,8/25/2017
8/25/2017 17:00,7587.00,82,287.94,8/25/2017
8/25/2017 18:00,7446.00,77,289.37,8/25/2017
8/25/2017 19:00,7230.00,67,290.95,8/25/2017
8/25/2017 20:00,7213.00,63,292.16,8/25/2017
8/25/2017 21:00,7012.00,59,292.76,8/25/2017
8/25/2017 22:00,6562.00,59,294.01,8/25/2017
8/25/2017 23:00,6122.00,52,294.98,8/25/2017
8/26/2017 0:00,5781.00,49,295.18,8/26/2017
8/26/2017 1:00,5576.00,46,295.59,8/26/2017
8/26/2017 2:00,5457.00,56,294.79,8/26/2017
8/26/2017 3:00,5417.00,63,293.62,8/26/2017
8/26/2017 4:00,5477.00,59,291.16,8/26/2017
8/26/2017 5:00,5656.00,67,289.57,8/26/2017
8/26/2017 6:00,6012.00,59,287.81,8/26/2017
8/26/2017 7:00,6527.00,67,288.35,8/26/2017
8/26/2017 8:00,6884.00,71,287.09,8/26/2017
8/26/2017 9:00,7137.00,77,286.85,8/26/2017
8/26/2017 10:00,7240.00,82,285.58,8/26/2017
8/26/2017 11:00,7350.00,82,285.58,8/26/2017
8/26/2017 12:00,7433.00,87,285.08,8/26/2017
8/26/2017 13:00,7436.00,81,284.58,8/26/2017
8/26/2017 14:00,7424.00,87,283.9,8/26/2017
8/26/2017 15:00,7394.00,87,284.31,8/26/2017
8/26/2017 16:00,7462.00,72,287.5,8/26/2017
8/26/2017 17:00,7598.00,67,290.14,8/26/2017
8/26/2017 18:00,7444.00,67,292,8/26/2017
8/26/2017 19:00,7210.00,67,293.01,8/26/2017
8/26/2017 20:00,7157.00,52,294.83,8/26/2017
8/26/2017 21:00,7021.00,46,296.03,8/26/2017
8/26/2017 22:00,6574.00,52,296.81,8/26/2017
8/26/2017 23:00,6133.00,40,297.82,8/26/2017
8/27/2017 0:00,5783.00,43,298.45,8/27/2017
8/27/2017 1:00,5591.00,40,298.24,8/27/2017
8/27/2017 2:00,5404.00,46,298.01,8/27/2017
8/27/2017 3:00,5428.00,56,296.82,8/27/2017
8/27/2017 4:00,5399.00,72,294,8/27/2017
8/27/2017 5:00,5623.00,59,291.6,8/27/2017
8/27/2017 6:00,5966.00,63,290.15,8/27/2017
8/27/2017 7:00,6467.00,88,289.86,8/27/2017
8/27/2017 8:00,6887.00,88,289.64,8/27/2017
8/27/2017 9:00,7109.00,87,288.64,8/27/2017
8/27/2017 10:00,7251.00,87,288.12,8/27/2017
8/27/2017 11:00,7377.00,82,287.84,8/27/2017
8/27/2017 12:00,7451.00,87,287.36,8/27/2017
8/27/2017 13:00,7484.00,82,287.55,8/27/2017
8/27/2017 14:00,7441.00,82,287.5,8/27/2017
8/27/2017 15:00,7438.00,87,287.9,8/27/2017
8/27/2017 16:00,7519.00,82,291.33,8/27/2017
8/27/2017 17:00,7575.00,72,293.35,8/27/2017
8/27/2017 18:00,7472.00,77,295.2,8/27/2017
8/27/2017 19:00,7227.00,73,296.6,8/27/2017
8/27/2017 20:00,7227.00,73,297.63,8/27/2017
8/27/2017 21:00,7036.00,73,298.03,8/27/2017
8/27/2017 22:00,6584.00,64,299.21,8/27/2017
8/27/2017 23:00,6148.00,56,300.07,8/27/2017
8/28/2017 0:00,5796.00,60,300.27,8/28/2017
8/28/2017 1:00,5604.00,64,300.43,8/28/2017
8/28/2017 2:00,5464.00,69,300.23,8/28/2017
8/28/2017 3:00,5404.00,69,299.22,8/28/2017
8/28/2017 4:00,5439.00,68,296.38,8/28/2017
8/28/2017 5:00,5630.00,73,294.97,8/28/2017
8/28/2017 6:00,5982.00,72,292.88,8/28/2017
8/28/2017 7:00,6467.00,77,291.65,8/28/2017
8/28/2017 8:00,6871.00,82,290.65,8/28/2017
8/28/2017 9:00,7106.00,88,290.62,8/28/2017
8/28/2017 10:00,7244.00,93,290.9,8/28/2017
8/28/2017 11:00,7345.00,93,290.68,8/28/2017
8/28/2017 12:00,7510.00,82,290.59,8/28/2017
8/28/2017 13:00,7520.00,88,289.84,8/28/2017
8/28/2017 14:00,7537.00,93,288.7,8/28/2017
8/28/2017 15:00,7542.00,88,288.88,8/28/2017
8/28/2017 16:00,7635.00,82,291.73,8/28/2017
8/28/2017 17:00,7721.00,82,293.99,8/28/2017
8/28/2017 18:00,7574.00,77,296,8/28/2017
8/28/2017 19:00,7343.00,77,297.24,8/28/2017
8/28/2017 20:00,7306.00,73,298.7,8/28/2017
8/28/2017 21:00,7095.00,73,299.27,8/28/2017
8/28/2017 22:00,6654.00,64,299.69,8/28/2017
8/28/2017 23:00,6195.00,64,300.29,8/28/2017
8/29/2017 0:00,5858.00,60,300.9,8/29/2017
8/29/2017 1:00,5619.00,60,300.85,8/29/2017
8/29/2017 2:00,5472.00,60,300.22,8/29/2017
8/29/2017 3:00,5429.00,60,298.67,8/29/2017
8/29/2017 4:00,5478.00,68,295.63,8/29/2017
8/29/2017 5:00,5680.00,68,293.18,8/29/2017
8/29/2017 6:00,5995.00,72,292.44,8/29/2017
8/29/2017 7:00,6470.00,72,291.4,8/29/2017
8/29/2017 8:00,6857.00,77,290.9,8/29/2017
8/29/2017 9:00,7138.00,82,289.88,8/29/2017
8/29/2017 10:00,7299.00,77,289.13,8/29/2017
8/29/2017 11:00,7389.00,77,289.11,8/29/2017
8/29/2017 12:00,7497.00,82,288.87,8/29/2017
8/29/2017 13:00,7493.00,82,288.4,8/29/2017
8/29/2017 14:00,7493.00,82,287.5,8/29/2017
8/29/2017 15:00,7546.00,82,287.69,8/29/2017
8/29/2017 16:00,7539.00,64,291.28,8/29/2017
8/29/2017 17:00,7583.00,60,295.32,8/29/2017
8/29/2017 18:00,7444.00,60,297.36,8/29/2017
8/29/2017 19:00,7251.00,57,298.56,8/29/2017
8/29/2017 20:00,7198.00,42,299.72,8/29/2017
8/29/2017 21:00,7009.00,53,300.37,8/29/2017
8/29/2017 22:00,6604.00,44,301.36,8/29/2017
8/29/2017 23:00,6192.00,47,300.76,8/29/2017
8/30/2017 0:00,5858.00,47,301.36,8/30/2017
8/30/2017 1:00,5647.00,53,300.17,8/30/2017
8/30/2017 2:00,5537.00,60,298.98,8/30/2017
8/30/2017 3:00,5465.00,60,297.59,8/30/2017
8/30/2017 4:00,5450.00,68,295.8,8/30/2017
8/30/2017 5:00,5529.00,68,293.56,8/30/2017
8/30/2017 6:00,5635.00,72,292.42,8/30/2017
8/30/2017 7:00,5906.00,72,291.62,8/30/2017
8/30/2017 8:00,6294.00,77,290.92,8/30/2017
8/30/2017 9:00,6585.00,77,290.13,8/30/2017
8/30/2017 10:00,6770.00,82,289.65,8/30/2017
8/30/2017 11:00,6873.00,82,289.66,8/30/2017
8/30/2017 12:00,6897.00,82,288.89,8/30/2017
8/30/2017 13:00,6851.00,82,288.89,8/30/2017
8/30/2017 14:00,6827.00,82,288.34,8/30/2017
8/30/2017 15:00,6791.00,87,288.34,8/30/2017
8/30/2017 16:00,6853.00,77,289.72,8/30/2017
8/30/2017 17:00,6924.00,72,290.54,8/30/2017
8/30/2017 18:00,6866.00,68,291.54,8/30/2017
8/30/2017 19:00,6682.00,60,292.71,8/30/2017
8/30/2017 20:00,6713.00,64,293.1,8/30/2017
8/30/2017 21:00,6541.00,60,293.53,8/30/2017
8/30/2017 22:00,6228.00,56,294.11,8/30/2017
8/30/2017 23:00,5880.00,72,294.16,8/30/2017
8/31/2017 0:00,5598.00,68,294.45,8/31/2017
8/31/2017 1:00,5447.00,60,294.35,8/31/2017
8/31/2017 2:00,5327.00,68,294.37,8/31/2017
8/31/2017 3:00,5272.00,68,293.36,8/31/2017
8/31/2017 4:00,5266.00,77,292.17,8/31/2017
8/31/2017 5:00,5344.00,82,291.57,8/31/2017
8/31/2017 6:00,5449.00,87,290.95,8/31/2017
8/31/2017 7:00,5716.00,87,290.68,8/31/2017
8/31/2017 8:00,6126.00,87,290.45,8/31/2017
8/31/2017 9:00,6390.00,87,289.68,8/31/2017
8/31/2017 10:00,6586.00,87,289.68,8/31/2017
8/31/2017 11:00,6674.00,87,289.66,8/31/2017
8/31/2017 12:00,6703.00,93,288.72,8/31/2017
8/31/2017 13:00,6706.00,93,288.93,8/31/2017
8/31/2017 14:00,6723.00,100,287.56,8/31/2017
8/31/2017 15:00,6767.00,87,287.92,8/31/2017
8/31/2017 16:00,6900.00,87,289.52,8/31/2017
8/31/2017 17:00,7070.00,82,291.15,8/31/2017
